SPEC,year,month,n
SWTH,2021,07,46
SWTH,2021,08,10
SWTH,2021,09,10
SWTH,2021,10,4
SWTH,2022,05,22
SWTH,2022,06,30
SWTH,2022,07,17
SWTH,2022,08,4
SWTH,2022,09,8
SWTH,2022,10,12
SWTH,2023,04,6
SWTH,2023,05,23
SWTH,2023,06,20
SWTH,2023,07,32
SWTH,2023,08,14
SWTH,2023,09,6
SWTH,2023,10,2
SWTH,2024,04,3
SWTH,2024,05,13
SWTH,2024,06,16
SWTH,2024,07,26
SWTH,2024,08,18
SWTH,2024,09,10
SWTH,2025,04,1
SWTH,2025,05,19
SWTH,2025,06,23
SWTH,2025,07,36
SWTH,2025,08,6
SWTH,2025,09,4
SWTH,2025,10,7
TEWA,1980,05,1
TEWA,1980,10,1
TEWA,1981,04,1
TEWA,1981,05,1
TEWA,1982,10,1
TEWA,1992,07,1
TEWA,2023,05,1
THWH,1979,09,1
THWH,1998,01,3
THWH,1998,02,1
THWH,1998,04,1
THWH,2002,01,1
THWH,2003,07,1
THWH,2006,08,1
THWH,2025,09,1
TOWA,1979,01,3
TOWA,1979,02,6
TOWA,1979,04,6
TOWA,1979,08,3
TOWA,1979,09,9
TOWA,1979,10,7
TOWA,1979,11,8
TOWA,1979,12,4
TOWA,1980,01,12
TOWA,1980,02,5
TOWA,1980,03,1
TOWA,1980,04,3
TOWA,1980,05,1
TOWA,1980,08,1
TOWA,1980,09,8
TOWA,1980,10,11
TOWA,1980,11,4
TOWA,1981,01,8
TOWA,1981,02,5
TOWA,1981,03,3
TOWA,1981,08,5
TOWA,1981,09,13
TOWA,1981,10,21
TOWA,1981,11,9
TOWA,1981,12,3
TOWA,1982,02,1
TOWA,1982,04,4
TOWA,1982,09,18
TOWA,1982,10,18
TOWA,1982,11,17
TOWA,1982,12,14
TOWA,1983,01,1
TOWA,1983,02,4
TOWA,1983,03,4
TOWA,1983,04,7
TOWA,1983,05,2
TOWA,1983,08,2
TOWA,1983,09,35
TOWA,1983,10,15
TOWA,1983,11,14
TOWA,1983,12,4
TOWA,1984,01,3
TOWA,1984,08,1
TOWA,1984,09,6
TOWA,1984,10,6
TOWA,1984,11,9
TOWA,1984,12,16
TOWA,1985,01,7
TOWA,1985,02,3
TOWA,1985,03,1
TOWA,1985,04,2
TOWA,1985,08,2
TOWA,1985,09,10
TOWA,1985,10,11
TOWA,1985,11,3
TOWA,1985,12,4
TOWA,1986,01,14
TOWA,1986,02,5
TOWA,1986,03,2
TOWA,1986,04,2
TOWA,1986,05,1
TOWA,1986,09,24
TOWA,1986,10,43
TOWA,1986,11,17
TOWA,1986,12,8
TOWA,1987,01,38
TOWA,1987,02,16
TOWA,1987,03,26
TOWA,1987,04,20
TOWA,1987,08,1
TOWA,1987,09,13
TOWA,1987,10,14
TOWA,1987,11,13
TOWA,1987,12,20
TOWA,1988,01,15
TOWA,1988,02,3
TOWA,1988,03,2
TOWA,1988,04,2
TOWA,1988,08,3
TOWA,1988,09,18
TOWA,1988,10,37
TOWA,1988,11,14
TOWA,1988,12,4
TOWA,1989,01,7
TOWA,1989,02,1
TOWA,1989,03,2
TOWA,1989,04,1
TOWA,1989,08,7
TOWA,1989,09,21
TOWA,1989,10,19
TOWA,1989,11,7
TOWA,1990,01,5
TOWA,1990,02,2
TOWA,1990,04,3
TOWA,1990,05,1
TOWA,1990,08,16
TOWA,1990,09,23
TOWA,1990,10,41
TOWA,1990,11,18
TOWA,1990,12,20
TOWA,1991,01,1
TOWA,1991,05,1
TOWA,1991,06,1
TOWA,1991,08,1
TOWA,1991,09,16
TOWA,1991,10,5
TOWA,1991,11,3
TOWA,1991,12,2
TOWA,1992,01,5
TOWA,1992,02,6
TOWA,1992,03,1
TOWA,1992,04,7
TOWA,1992,08,9
TOWA,1992,09,14
TOWA,1992,10,32
TOWA,1992,11,13
TOWA,1992,12,6
TOWA,1993,01,1
TOWA,1993,02,1
TOWA,1993,03,5
TOWA,1993,04,5
TOWA,1993,08,2
TOWA,1993,09,16
TOWA,1993,10,13
TOWA,1993,11,9
TOWA,1993,12,4
TOWA,1994,01,7
TOWA,1994,02,2
TOWA,1994,03,1
TOWA,1994,04,4
TOWA,1994,05,1
TOWA,1994,08,1
TOWA,1994,09,10
TOWA,1994,10,18
TOWA,1994,11,5
TOWA,1994,12,3
TOWA,1995,01,4
TOWA,1995,02,1
TOWA,1995,05,1
TOWA,1995,08,3
TOWA,1995,09,15
TOWA,1995,10,18
TOWA,1995,11,6
TOWA,1995,12,1
TOWA,1996,01,2
TOWA,1996,02,1
TOWA,1996,08,1
TOWA,1996,09,14
TOWA,1996,10,18
TOWA,1996,11,4
TOWA,1996,12,2
TOWA,1997,01,1
TOWA,1997,08,4
TOWA,1997,09,4
TOWA,1997,10,14
TOWA,1997,11,5
TOWA,1997,12,8
TOWA,1998,01,6
TOWA,1998,02,4
TOWA,1998,03,1
TOWA,1998,04,7
TOWA,1998,08,1
TOWA,1998,09,20
TOWA,1998,10,20
TOWA,1998,11,12
TOWA,1998,12,15
TOWA,1999,01,2
TOWA,1999,02,2
TOWA,1999,09,2
TOWA,1999,10,7
TOWA,1999,11,2
TOWA,1999,12,6
TOWA,2000,01,8
TOWA,2000,02,5
TOWA,2000,03,1
TOWA,2000,08,1
TOWA,2000,09,9
TOWA,2000,10,4
TOWA,2000,11,6
TOWA,2000,12,8
TOWA,2001,01,4
TOWA,2001,02,6
TOWA,2001,04,1
TOWA,2001,05,1
TOWA,2001,09,2
TOWA,2001,10,11
TOWA,2001,11,2
TOWA,2001,12,7
TOWA,2002,01,19
TOWA,2002,02,1
TOWA,2002,09,4
TOWA,2002,10,3
TOWA,2002,11,2
TOWA,2002,12,3
TOWA,2003,04,1
TOWA,2003,09,12
TOWA,2003,10,12
TOWA,2003,11,10
TOWA,2003,12,9
TOWA,2004,01,3
TOWA,2004,02,1
TOWA,2004,03,1
TOWA,2004,08,1
TOWA,2004,09,12
TOWA,2004,10,15
TOWA,2004,11,5
TOWA,2004,12,5
TOWA,2005,01,2
TOWA,2005,04,6
TOWA,2005,08,7
TOWA,2005,09,17
TOWA,2005,10,9
TOWA,2005,11,16
TOWA,2005,12,6
TOWA,2006,01,15
TOWA,2006,02,1
TOWA,2006,04,1
TOWA,2006,08,5
TOWA,2006,09,9
TOWA,2006,10,13
TOWA,2006,11,24
TOWA,2006,12,50
TOWA,2007,01,10
TOWA,2007,02,2
TOWA,2007,08,6
TOWA,2007,09,9
TOWA,2007,10,13
TOWA,2007,11,6
TOWA,2007,12,12
TOWA,2008,01,10
TOWA,2008,02,4
TOWA,2008,04,1
TOWA,2008,05,1
TOWA,2008,09,7
TOWA,2008,10,8
TOWA,2008,11,1
TOWA,2008,12,16
TOWA,2009,01,6
TOWA,2009,02,2
TOWA,2009,08,1
TOWA,2009,09,18
TOWA,2009,10,18
TOWA,2009,11,12
TOWA,2009,12,35
TOWA,2010,01,8
TOWA,2010,02,1
TOWA,2010,08,2
TOWA,2010,09,13
TOWA,2010,10,13
TOWA,2010,11,9
TOWA,2010,12,20
TOWA,2011,01,9
TOWA,2011,08,1
TOWA,2011,09,16
TOWA,2011,10,4
TOWA,2011,11,2
TOWA,2011,12,2
TOWA,2012,01,5
TOWA,2012,02,1
TOWA,2012,04,5
TOWA,2012,09,7
TOWA,2012,10,19
TOWA,2012,11,7
TOWA,2012,12,25
TOWA,2013,01,17
TOWA,2013,08,3
TOWA,2013,09,14
TOWA,2013,10,13
TOWA,2013,11,20
TOWA,2013,12,12
TOWA,2014,03,2
TOWA,2014,04,4
TOWA,2014,08,2
TOWA,2014,09,12
TOWA,2014,10,21
TOWA,2014,11,22
TOWA,2014,12,30
TOWA,2015,01,1
TOWA,2015,08,2
TOWA,2015,09,13
TOWA,2015,10,19
TOWA,2015,11,5
TOWA,2015,12,21
TOWA,2016,01,3
TOWA,2016,08,1
TOWA,2016,09,7
TOWA,2016,10,6
TOWA,2016,11,2
TOWA,2016,12,3
TOWA,2017,01,1
TOWA,2017,04,2
TOWA,2017,09,8
TOWA,2017,10,2
TOWA,2017,11,3
TOWA,2017,12,1
TOWA,2018,03,1
TOWA,2018,08,11
TOWA,2018,09,15
TOWA,2018,10,15
TOWA,2018,11,2
TOWA,2018,12,7
TOWA,2019,01,32
TOWA,2019,02,31
TOWA,2019,03,1
TOWA,2019,08,22
TOWA,2019,09,31
TOWA,2019,10,21
TOWA,2019,11,9
TOWA,2019,12,5
TOWA,2020,01,1
TOWA,2020,08,1
TOWA,2020,09,13
TOWA,2020,10,14
TOWA,2020,11,25
TOWA,2020,12,6
TOWA,2021,01,4
TOWA,2021,08,1
TOWA,2021,09,3
TOWA,2021,10,1
TOWA,2021,11,2
TOWA,2021,12,4
TOWA,2022,01,1
TOWA,2022,08,8
TOWA,2022,09,23
TOWA,2022,10,6
TOWA,2022,11,10
TOWA,2022,12,7
TOWA,2023,08,2
TOWA,2023,09,11
TOWA,2023,10,24
TOWA,2023,11,4
TOWA,2023,12,7
TOWA,2024,01,21
TOWA,2024,02,4
TOWA,2024,08,3
TOWA,2024,09,17
TOWA,2024,10,41
TOWA,2024,11,21
TOWA,2024,12,4
TOWA,2025,02,1
TOWA,2025,03,1
TOWA,2025,08,1
TOWA,2025,09,5
TOWA,2025,10,6
TOWA,2025,11,6
TOWA,2025,12,2
TRES,1979,04,1
TRES,1979,05,1
TRES,1979,06,2
TRES,1980,04,1
TRES,1980,05,8
TRES,1980,06,4
TRES,1980,07,2
TRES,1981,03,2
TRES,1981,04,6
TRES,1981,05,5
TRES,1981,06,2
TRES,1982,03,1
TRES,1982,04,11
TRES,1982,05,6
TRES,1982,06,6
TRES,1982,07,2
TRES,1983,04,6
TRES,1983,05,4
TRES,1983,06,1
TRES,1983,07,2
TRES,1984,05,2
TRES,1984,06,2
TRES,1985,05,3
TRES,1985,06,1
TRES,1985,07,6
TRES,1986,04,1
TRES,1986,06,9
TRES,1987,03,2
TRES,1987,04,2
TRES,1987,05,5
TRES,1987,06,1
TRES,1988,04,7
TRES,1988,05,1
TRES,1988,06,3
TRES,1989,05,2
TRES,1989,06,8
TRES,1989,07,3
TRES,1990,03,1
TRES,1990,05,7
TRES,1990,06,8
TRES,1990,07,2
TRES,1991,04,1
TRES,1991,05,9
TRES,1991,06,8
TRES,1992,04,3
TRES,1992,05,5
TRES,1992,06,6
TRES,1992,07,4
TRES,1993,03,1
TRES,1993,05,8
TRES,1993,06,2
TRES,1993,07,1
TRES,1994,04,2
TRES,1994,05,1
TRES,1994,06,5
TRES,1995,03,3
TRES,1995,04,2
TRES,1995,05,3
TRES,1995,06,3
TRES,1995,07,4
TRES,1996,04,4
TRES,1996,05,2
TRES,1996,06,7
TRES,1997,03,2
TRES,1997,04,3
TRES,1997,05,2
TRES,1997,06,10
TRES,1998,04,3
TRES,1998,05,2
TRES,1999,03,1
TRES,1999,04,2
TRES,1999,06,2
TRES,1999,07,1
TRES,2000,05,1
TRES,2001,05,1
TRES,2001,06,1
TRES,2003,05,1
TRES,2005,06,3
TRES,2006,06,4
TRES,2006,07,1
TRES,2019,05,1
TRES,2019,06,1
TRFL,1990,08,2
TRFL,1990,09,1
TRFL,2010,09,1
UNEM,2001,05,1
UNEM,2002,08,3
UNEM,2005,08,1
UNEM,2005,09,2
UNEM,2019,09,1
UNEM,2021,09,3
UNTH,2021,11,1
UYRW,1984,10,1
UYRW,1997,10,1
UYRW,2007,11,1
UYRW,2013,10,2
UYRW,2018,11,1
UYRW,2018,12,2
UYRW,2020,09,1
VATH,1979,02,1
VATH,1979,10,1
VATH,1979,11,6
VATH,1980,01,4
VATH,1980,03,1
VATH,1980,04,1
VATH,1980,10,3
VATH,1980,11,3
VATH,1980,12,2
VATH,1981,01,3
VATH,1981,02,3
VATH,1981,10,4
VATH,1981,11,8
VATH,1981,12,2
VATH,1982,01,5
VATH,1982,02,2
VATH,1982,03,3
VATH,1982,04,1
VATH,1982,11,1
VATH,1982,12,2
VATH,1983,03,1
VATH,1983,10,3
VATH,1983,11,7
VATH,1983,12,1
VATH,1984,01,2
VATH,1984,02,1
VATH,1984,10,13
VATH,1984,11,13
VATH,1984,12,33
VATH,1985,01,9
VATH,1985,02,5
VATH,1985,03,6
VATH,1985,04,2
VATH,1985,11,8
VATH,1985,12,6
VATH,1986,01,3
VATH,1986,02,1
VATH,1986,10,6
VATH,1986,11,1
VATH,1987,01,1
VATH,1987,02,3
VATH,1987,10,2
VATH,1987,11,10
VATH,1987,12,6
VATH,1988,01,3
VATH,1988,02,4
VATH,1988,03,4
VATH,1988,04,2
VATH,1988,10,4
VATH,1988,11,5
VATH,1988,12,4
VATH,1989,01,2
VATH,1989,02,3
VATH,1989,03,2
VATH,1989,10,3
VATH,1989,11,4
VATH,1989,12,3
VATH,1990,01,5
VATH,1990,03,1
VATH,1990,10,1
VATH,1990,11,11
VATH,1990,12,3
VATH,1991,01,5
VATH,1991,02,6
VATH,1991,03,3
VATH,1991,04,3
VATH,1991,10,4
VATH,1991,11,9
VATH,1992,01,1
VATH,1992,02,1
VATH,1992,10,2
VATH,1992,11,7
VATH,1993,01,2
VATH,1993,02,4
VATH,1993,03,1
VATH,1993,11,2
VATH,1993,12,2
VATH,1994,02,2
VATH,1994,10,4
VATH,1994,11,17
VATH,1994,12,5
VATH,1995,01,1
VATH,1995,02,6
VATH,1995,03,3
VATH,1995,04,2
VATH,1996,01,1
VATH,1996,10,9
VATH,1996,11,10
VATH,1996,12,5
VATH,1997,01,8
VATH,1997,02,11
VATH,1997,03,5
VATH,1997,04,2
VATH,1997,10,1
VATH,1997,12,5
VATH,1998,01,1
VATH,1998,02,6
VATH,1998,03,1
VATH,1998,04,2
VATH,1998,10,2
VATH,1998,11,5
VATH,1998,12,4
VATH,1999,01,1
VATH,1999,02,2
VATH,1999,03,3
VATH,1999,10,3
VATH,1999,11,12
VATH,1999,12,15
VATH,2000,01,16
VATH,2000,02,3
VATH,2000,03,6
VATH,2000,04,1
VATH,2000,10,2
VATH,2000,11,5
VATH,2000,12,7
VATH,2001,01,3
VATH,2001,02,2
VATH,2001,03,1
VATH,2001,10,2
VATH,2001,11,12
VATH,2001,12,7
VATH,2002,01,7
VATH,2002,02,5
VATH,2002,03,4
VATH,2002,10,11
VATH,2002,11,21
VATH,2002,12,26
VATH,2003,01,6
VATH,2003,02,2
VATH,2003,03,8
VATH,2003,12,2
VATH,2004,01,2
VATH,2004,10,2
VATH,2004,11,5
VATH,2004,12,7
VATH,2005,01,2
VATH,2005,02,1
VATH,2005,10,2
VATH,2005,11,3
VATH,2005,12,1
VATH,2006,02,2
VATH,2006,03,2
VATH,2006,09,1
VATH,2006,10,1
VATH,2006,11,14
VATH,2006,12,18
VATH,2007,01,28
VATH,2007,02,2
VATH,2007,03,1
VATH,2007,04,2
VATH,2007,11,1
VATH,2007,12,3
VATH,2008,01,2
VATH,2008,02,7
VATH,2008,03,2
VATH,2008,10,4
VATH,2008,11,2
VATH,2008,12,5
VATH,2009,01,4
VATH,2009,02,1
VATH,2009,03,4
VATH,2009,04,1
VATH,2009,10,1
VATH,2009,11,1
VATH,2009,12,1
VATH,2010,10,2
VATH,2010,11,3
VATH,2010,12,4
VATH,2011,01,7
VATH,2011,02,4
VATH,2011,10,1
VATH,2011,11,6
VATH,2011,12,4
VATH,2012,01,4
VATH,2012,02,5
VATH,2012,03,2
VATH,2012,04,2
VATH,2012,10,3
VATH,2012,11,2
VATH,2012,12,5
VATH,2013,01,8
VATH,2013,02,1
VATH,2013,03,1
VATH,2013,10,4
VATH,2013,11,6
VATH,2013,12,38
VATH,2014,01,9
VATH,2014,02,10
VATH,2014,10,2
VATH,2014,11,2
VATH,2014,12,12
VATH,2015,01,11
VATH,2015,02,7
VATH,2015,03,8
VATH,2015,07,1
VATH,2015,11,2
VATH,2015,12,2
VATH,2016,01,1
VATH,2016,03,2
VATH,2016,12,1
VATH,2017,01,1
VATH,2017,02,1
VATH,2017,10,3
VATH,2017,11,2
VATH,2017,12,3
VATH,2018,03,1
VATH,2018,10,1
VATH,2018,11,1
VATH,2018,12,1
VATH,2019,01,2
VATH,2019,03,2
VATH,2019,06,1
VATH,2019,10,1
VATH,2019,11,3
VATH,2020,01,1
VATH,2020,02,4
VATH,2020,03,1
VATH,2020,10,1
VATH,2020,11,2
VATH,2020,12,4
VATH,2021,01,3
VATH,2021,02,2
VATH,2021,05,1
VATH,2021,10,1
VATH,2021,11,2
VATH,2021,12,2
VATH,2022,01,2
VATH,2022,02,3
VATH,2022,03,1
VATH,2022,12,2
VATH,2023,02,1
VATH,2023,03,1
VATH,2023,10,2
VATH,2023,11,1
VATH,2023,12,1
VATH,2024,01,9
VATH,2024,02,4
VATH,2024,03,1
VATH,2024,05,2
VATH,2024,10,2
VATH,2024,11,2
VATH,2025,01,3
VATH,2025,02,4
VATH,2025,03,4
VATH,2025,11,1
VATH,2025,12,1
VESP,1993,10,1
VGSW,1979,05,1
VGSW,1979,06,2
VGSW,1980,05,1
VGSW,1981,04,2
VGSW,1981,05,18
VGSW,1981,07,1
VGSW,1981,08,1
VGSW,1982,04,6
VGSW,1982,05,2
VGSW,1982,06,15
VGSW,1982,07,12
VGSW,1983,03,1
VGSW,1983,04,5
VGSW,1983,05,5
VGSW,1983,06,17
VGSW,1983,07,2
VGSW,1984,04,1
VGSW,1984,05,4
VGSW,1984,06,2
VGSW,1985,04,2
VGSW,1985,05,12
VGSW,1985,06,10
VGSW,1985,07,1
VGSW,1986,04,4
VGSW,1986,05,6
VGSW,1986,06,2
VGSW,1987,03,1
VGSW,1988,05,1
VGSW,1989,06,3
VGSW,1990,07,1
VGSW,1991,06,2
VGSW,1991,07,1
VGSW,1992,07,1
VGSW,1993,04,1
VGSW,1993,05,1
VGSW,1993,06,5
VGSW,1993,07,7
VGSW,1993,08,1
VGSW,1994,05,2
VGSW,1995,04,4
VGSW,1995,05,3
VGSW,1995,07,3
VGSW,1996,03,2
VGSW,1996,05,1
VGSW,1998,05,1
VGSW,1998,06,5
VGSW,2000,06,1
VGSW,2005,05,5
VGSW,2008,06,1
VGSW,2009,05,1
VGSW,2015,05,1
VGSW,2024,05,1
VIWA,1989,10,1
WAVI,1979,03,1
WAVI,1979,04,15
WAVI,1979,05,24
WAVI,1979,06,16
WAVI,1979,07,19
WAVI,1979,08,12
WAVI,1979,09,55
WAVI,1979,10,1
WAVI,1980,04,10
WAVI,1980,05,14
WAVI,1980,06,4
WAVI,1980,07,33
WAVI,1980,08,15
WAVI,1980,09,86
WAVI,1980,10,4
WAVI,1981,04,9
WAVI,1981,05,9
WAVI,1981,06,26
WAVI,1981,07,104
WAVI,1981,08,181
WAVI,1981,09,165
WAVI,1981,10,1
WAVI,1982,03,1
WAVI,1982,04,13
WAVI,1982,05,20
WAVI,1982,06,44
WAVI,1982,07,17
WAVI,1982,08,13
WAVI,1982,09,78
WAVI,1982,10,13
WAVI,1983,03,2
WAVI,1983,04,11
WAVI,1983,05,21
WAVI,1983,06,7
WAVI,1983,07,6
WAVI,1983,08,30
WAVI,1983,09,70
WAVI,1984,04,9
WAVI,1984,05,7
WAVI,1984,06,4
WAVI,1984,07,11
WAVI,1984,08,8
WAVI,1984,09,73
WAVI,1984,10,2
WAVI,1985,04,7
WAVI,1985,05,21
WAVI,1985,06,4
WAVI,1985,07,26
WAVI,1985,08,102
WAVI,1985,09,45
WAVI,1986,04,8
WAVI,1986,05,16
WAVI,1986,06,5
WAVI,1986,07,4
WAVI,1986,08,9
WAVI,1986,09,24
WAVI,1986,10,3
WAVI,1987,04,2
WAVI,1987,05,7
WAVI,1987,07,6
WAVI,1987,08,48
WAVI,1987,09,55
WAVI,1987,10,9
WAVI,1988,04,4
WAVI,1988,05,9
WAVI,1988,06,5
WAVI,1988,07,13
WAVI,1988,08,63
WAVI,1988,09,148
WAVI,1988,10,21
WAVI,1989,03,2
WAVI,1989,04,1
WAVI,1989,05,12
WAVI,1989,06,7
WAVI,1989,07,9
WAVI,1989,08,30
WAVI,1989,09,86
WAVI,1989,10,5
WAVI,1990,05,16
WAVI,1990,06,13
WAVI,1990,07,8
WAVI,1990,08,11
WAVI,1990,09,104
WAVI,1990,10,3
WAVI,1991,05,9
WAVI,1991,06,1
WAVI,1991,07,2
WAVI,1991,08,3
WAVI,1991,09,31
WAVI,1991,10,3
WAVI,1992,04,2
WAVI,1992,05,11
WAVI,1992,07,1
WAVI,1992,08,18
WAVI,1992,09,23
WAVI,1992,10,1
WAVI,1993,04,1
WAVI,1993,05,6
WAVI,1993,06,2
WAVI,1993,07,7
WAVI,1993,08,4
WAVI,1993,09,2
WAVI,1994,06,1
WAVI,1994,07,11
WAVI,1994,08,3
WAVI,1994,09,3
WAVI,1994,10,1
WAVI,1995,05,8
WAVI,1995,07,7
WAVI,1995,08,5
WAVI,1995,09,9
WAVI,1995,10,2
WAVI,1996,04,1
WAVI,1996,05,2
WAVI,1996,06,1
WAVI,1996,07,6
WAVI,1996,08,16
WAVI,1996,09,29
WAVI,1996,10,1
WAVI,1997,05,6
WAVI,1997,07,1
WAVI,1997,08,9
WAVI,1997,09,22
WAVI,1998,04,1
WAVI,1998,05,3
WAVI,1998,06,2
WAVI,1998,07,1
WAVI,1998,08,2
WAVI,1998,09,10
WAVI,1998,10,1
WAVI,1999,05,3
WAVI,1999,06,2
WAVI,1999,09,21
WAVI,1999,10,3
WAVI,2000,05,6
WAVI,2000,06,2
WAVI,2000,07,11
WAVI,2000,08,31
WAVI,2000,09,80
WAVI,2001,07,3
WAVI,2001,08,36
WAVI,2001,09,97
WAVI,2001,10,5
WAVI,2002,05,4
WAVI,2002,06,1
WAVI,2002,07,8
WAVI,2002,08,22
WAVI,2002,09,79
WAVI,2002,10,6
WAVI,2003,05,2
WAVI,2003,06,5
WAVI,2003,07,1
WAVI,2003,08,2
WAVI,2003,09,25
WAVI,2004,05,8
WAVI,2004,06,5
WAVI,2004,07,1
WAVI,2004,09,2
WAVI,2005,08,1
WAVI,2005,09,11
WAVI,2005,10,1
WAVI,2006,05,2
WAVI,2006,06,1
WAVI,2006,07,2
WAVI,2006,08,19
WAVI,2006,09,26
WAVI,2007,05,1
WAVI,2007,07,3
WAVI,2007,08,1
WAVI,2007,09,8
WAVI,2008,04,1
WAVI,2008,05,3
WAVI,2008,07,3
WAVI,2008,08,1
WAVI,2008,09,2
WAVI,2009,05,1
WAVI,2009,07,1
WAVI,2009,08,2
WAVI,2009,09,3
WAVI,2009,10,1
WAVI,2010,05,1
WAVI,2010,09,7
WAVI,2010,10,2
WAVI,2011,05,1
WAVI,2011,06,1
WAVI,2011,08,1
WAVI,2011,09,8
WAVI,2011,10,2
WAVI,2012,05,2
WAVI,2012,06,2
WAVI,2012,07,1
WAVI,2012,08,2
WAVI,2012,09,34
WAVI,2013,07,9
WAVI,2013,08,8
WAVI,2013,09,17
WAVI,2014,05,2
WAVI,2014,06,4
WAVI,2014,07,1
WAVI,2014,08,1
WAVI,2014,09,4
WAVI,2014,10,1
WAVI,2015,09,2
WAVI,2016,05,2
WAVI,2016,09,3
WAVI,2017,08,5
WAVI,2017,09,11
WAVI,2017,10,1
WAVI,2018,10,1
WAVI,2019,05,3
WAVI,2019,06,1
WAVI,2019,07,2
WAVI,2019,09,3
WAVI,2020,05,3
WAVI,2020,08,1
WAVI,2021,07,1
WAVI,2021,09,1
WAVI,2022,07,1
WAVI,2022,10,1
WAVI,2023,05,1
WAVI,2023,07,2
WAVI,2023,09,3
WAVI,2024,07,1
WAVI,2024,09,4
WAVI,2024,10,1
WAVI,2025,05,4
WAVI,2025,06,1
WCSP,1979,01,2
WCSP,1979,09,1
WCSP,1979,10,1
WCSP,1980,04,2
WCSP,1980,09,3
WCSP,1980,10,1
WCSP,1981,09,2
WCSP,1981,10,2
WCSP,1982,01,1
WCSP,1982,04,1
WCSP,1982,10,3
WCSP,1983,04,1
WCSP,1983,10,2
WCSP,1983,12,1
WCSP,1984,10,2
WCSP,1984,11,2
WCSP,1985,09,2
WCSP,1986,04,2
WCSP,1987,07,1
WCSP,1987,09,3
WCSP,1987,10,1
WCSP,1990,09,1
WCSP,1990,10,5
WCSP,1990,12,1
WCSP,1991,03,1
WCSP,1991,09,1
WCSP,1991,10,3
WCSP,1991,11,1
WCSP,1992,02,1
WCSP,2001,10,2
WCSP,2002,09,1
WCSP,2004,10,1
WCSP,2004,11,2
WCSP,2005,10,1
WCSP,2006,10,1
WCSP,2009,09,1
WCSP,2010,05,1
WCSP,2013,10,2
WCSP,2013,12,1
WCSP,2014,04,1
WCSP,2014,12,2
WCSP,2016,01,1
WCSP,2016,04,1
WCSP,2017,09,2
WCSP,2017,11,1
WEBL,1980,01,1
WEBL,1980,06,3
WEBL,1981,04,2
WEBL,1981,05,2
WEBL,1981,06,2
WEBL,1981,09,4
WEBL,1982,05,2
WEBL,1982,06,2
WEBL,1982,07,1
WEBL,1983,04,1
WEBL,1983,05,1
WEBL,1983,06,2
WEBL,1983,07,1
WEBL,1984,06,1
WEBL,1984,07,2
WEBL,1985,04,1
WEBL,1985,05,1
WEBL,1985,07,1
WEBL,1986,04,1
WEBL,1986,05,1
WEBL,1986,10,3
WEBL,1987,04,3
WEBL,1987,06,2
WEBL,1988,04,1
WEBL,1989,05,1
WEBL,1989,06,2
WEBL,1991,05,1
WEBL,1993,05,3
WEBL,1993,07,2
WEBL,1993,11,1
WEBL,1994,06,1
WEBL,1995,04,1
WEBL,1995,05,2
WEBL,1998,06,2
WEBL,2001,05,1
WEBL,2002,05,1
WEBL,2003,06,2
WEBL,2005,05,1
WEBL,2005,06,2
WEBL,2014,07,1
WEBL,2015,06,1
WEBL,2020,05,1
WEBL,2021,06,1
WEBL,2022,05,1
WEBL,2024,04,1
WEBL,2025,05,1
WEFL,1979,04,10
WEFL,1979,05,3
WEFL,1979,06,16
WEFL,1979,07,62
WEFL,1979,08,102
WEFL,1979,09,49
WEFL,1979,10,2
WEFL,1980,04,6
WEFL,1980,05,11
WEFL,1980,06,10
WEFL,1980,07,31
WEFL,1980,08,88
WEFL,1980,09,107
WEFL,1980,10,1
WEFL,1981,04,8
WEFL,1981,05,10
WEFL,1981,06,16
WEFL,1981,07,77
WEFL,1981,08,122
WEFL,1981,09,88
WEFL,1981,10,17
WEFL,1982,04,3
WEFL,1982,05,18
WEFL,1982,06,24
WEFL,1982,07,46
WEFL,1982,08,99
WEFL,1982,09,117
WEFL,1982,10,13
WEFL,1983,04,11
WEFL,1983,05,17
WEFL,1983,06,10
WEFL,1983,07,66
WEFL,1983,08,94
WEFL,1983,09,82
WEFL,1983,10,3
WEFL,1984,04,14
WEFL,1984,05,10
WEFL,1984,06,41
WEFL,1984,07,85
WEFL,1984,08,167
WEFL,1984,09,62
WEFL,1984,10,4
WEFL,1985,04,12
WEFL,1985,05,21
WEFL,1985,06,17
WEFL,1985,07,89
WEFL,1985,08,318
WEFL,1985,09,294
WEFL,1985,10,5
WEFL,1986,03,2
WEFL,1986,04,6
WEFL,1986,05,15
WEFL,1986,06,28
WEFL,1986,07,32
WEFL,1986,08,91
WEFL,1986,09,110
WEFL,1986,10,5
WEFL,1987,04,4
WEFL,1987,05,10
WEFL,1987,06,12
WEFL,1987,07,98
WEFL,1987,08,92
WEFL,1987,09,36
WEFL,1987,10,3
WEFL,1988,04,5
WEFL,1988,05,8
WEFL,1988,06,27
WEFL,1988,07,67
WEFL,1988,08,115
WEFL,1988,09,109
WEFL,1988,10,5
WEFL,1989,03,1
WEFL,1989,04,3
WEFL,1989,05,20
WEFL,1989,06,22
WEFL,1989,07,43
WEFL,1989,08,72
WEFL,1989,09,257
WEFL,1989,10,11
WEFL,1990,04,2
WEFL,1990,05,8
WEFL,1990,06,19
WEFL,1990,07,46
WEFL,1990,08,128
WEFL,1990,09,148
